proto,src_ip,src_pt,dst_ip,dst_pt,ce,hae,lat,le,lon
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.481827","32.8797771","0.5","-114.203787"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.981125","32.8790476","0.5","-114.209186"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.080139","32.8792117","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","186.079422","32.8802189","0.5","-114.201852"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.410416","32.8797867","0.5","-114.203804"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.953766","32.879051","0.5","-114.209183"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.070114","32.8792117","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","186.056335","32.8802076","0.5","-114.201869"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.278427","32.8797959","0.5","-114.203823"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.963089","32.8790507","0.5","-114.209183"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.062958","32.8792118","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","186.034119","32.8801923","0.5","-114.201882"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.210861","32.8798033","0.5","-114.203841"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.975342","32.8790507","0.5","-114.209183"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.052094","32.8792118","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","186.004028","32.8801761","0.5","-114.201893"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.110931","32.8798106","0.5","-114.203857"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.988907","32.8790508","0.5","-114.209183"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.043747","32.8792118","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.973633","32.8801616","0.5","-114.201901"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.14624","32.8798167","0.5","-114.20387"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.998047","32.8790508","0.5","-114.209183"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.035904","32.8792119","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.915497","32.8801481","0.5","-114.201906"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.249603","32.879823","0.5","-114.20388"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.041977","32.8790569","0.5","-114.209178"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.02774","32.8792119","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.838348","32.8801335","0.5","-114.201912"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.340683","32.8798314","0.5","-114.203895"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.089264","32.8790789","0.5","-114.20916"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.021317","32.8792119","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.807983","32.8801181","0.5","-114.20192"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.322021","32.8798466","0.5","-114.203914"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.116089","32.8790911","0.5","-114.209151"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.013992","32.879212","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.785233","32.8801044","0.5","-114.201927"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.406219","32.8798635","0.5","-114.20393"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.134537","32.8791073","0.5","-114.209141"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.007309","32.879212","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.788773","32.8800917","0.5","-114.201935"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.347198","32.8798773","0.5","-114.203944"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.15683","32.8791228","0.5","-114.209133"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.002243","32.879212","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.781845","32.8800782","0.5","-114.201946"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.375977","32.8798923","0.5","-114.203956"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.205933","32.8791411","0.5","-114.209126"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.000656","32.8792121","0.5","-114.209328"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.764603","32.880065","0.5","-114.201959"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.327515","32.8799065","0.5","-114.203968"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.232986","32.8791603","0.5","-114.20912"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.996765","32.8792121","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.317795","32.8799207","0.5","-114.203979"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.747772","32.8800533","0.5","-114.201975"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.27066","32.8791785","0.5","-114.209115"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.992828","32.8792121","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.244949","32.8799348","0.5","-114.203993"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.729248","32.8800427","0.5","-114.201993"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.331848","32.8791944","0.5","-114.209111"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.989456","32.8792121","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.117233","32.8799504","0.5","-114.204003"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.685944","32.8800327","0.5","-114.202012"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.417892","32.8792123","0.5","-114.209107"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.985443","32.8792122","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.157181","32.8799605","0.5","-114.204011"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.636597","32.8800239","0.5","-114.202031"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.433289","32.8792319","0.5","-114.209104"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.984558","32.8792122","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.228943","32.879969","0.5","-114.204017"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.594986","32.8800171","0.5","-114.202049"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.395477","32.8792474","0.5","-114.209101"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.983032","32.8792122","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.298752","32.8799828","0.5","-114.20403"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.542053","32.8800099","0.5","-114.202065"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.418762","32.8792636","0.5","-114.209097"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.982376","32.8792123","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.346588","32.8800015","0.5","-114.204043"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.481262","32.8800016","0.5","-114.202083"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.456863","32.8792792","0.5","-114.209092"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.986664","32.8792123","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.357712","32.8800169","0.5","-114.204055"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.432648","32.8799932","0.5","-114.2021"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.474304","32.8792959","0.5","-114.209087"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.989395","32.8792123","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.418732","32.880026","0.5","-114.204062"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.410538","32.8799854","0.5","-114.202116"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.481598","32.8793117","0.5","-114.209081"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.991882","32.8792124","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.536377","32.8800337","0.5","-114.20407"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.388611","32.8799761","0.5","-114.202132"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.506836","32.8793271","0.5","-114.209073"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.990982","32.8792124","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.680725","32.8800436","0.5","-114.204083"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.36441","32.8799647","0.5","-114.202149"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.525742","32.8793431","0.5","-114.209065"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.991623","32.8792124","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.805664","32.8800562","0.5","-114.204101"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.325821","32.8799527","0.5","-114.202165"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.547714","32.8793593","0.5","-114.209054"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.989075","32.8792124","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.848999","32.8800673","0.5","-114.204119"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.295624","32.8799397","0.5","-114.202179"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.540619","32.8793741","0.5","-114.209042"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.987274","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.896164","32.8800745","0.5","-114.204137"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.275558","32.8799256","0.5","-114.202193"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.546448","32.8793884","0.5","-114.209029"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.985931","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.934082","32.8800801","0.5","-114.204157"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.246979","32.8799118","0.5","-114.202206"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.575623","32.8794019","0.5","-114.209015"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.985092","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.970505","32.880084","0.5","-114.204179"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.213379","32.8798987","0.5","-114.202218"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.612839","32.8794156","0.5","-114.209"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.98317","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.009933","32.8800854","0.5","-114.2042"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.195251","32.8798859","0.5","-114.20223"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.646042","32.8794292","0.5","-114.208984"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.982529","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.995895","32.880085","0.5","-114.204221"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.216934","32.879874","0.5","-114.202243"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.680954","32.8794424","0.5","-114.208968"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.983826","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.9991","32.8800822","0.5","-114.204243"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.195099","32.8798612","0.5","-114.202256"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.710464","32.8794548","0.5","-114.208953"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.980865","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.000137","32.880079","0.5","-114.204263"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.183563","32.8798491","0.5","-114.202271"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.734344","32.8794681","0.5","-114.208935"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.979294","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.016525","32.8800753","0.5","-114.204283"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.171219","32.8798378","0.5","-114.202286"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.740891","32.87948","0.5","-114.208919"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.979828","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.033066","32.8800716","0.5","-114.204302"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.143021","32.8798269","0.5","-114.202302"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.752045","32.8794916","0.5","-114.208902"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.982803","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.039413","32.8800676","0.5","-114.204321"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.121841","32.8798162","0.5","-114.202321"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.742783","32.8795037","0.5","-114.208884"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.985794","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.047989","32.8800632","0.5","-114.204341"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.090179","32.8798067","0.5","-114.202339"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.747101","32.8795141","0.5","-114.208866"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.990173","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.068604","32.8800591","0.5","-114.204361"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.029236","32.8797984","0.5","-114.202358"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.766953","32.8795238","0.5","-114.208848"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.994919","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.087906","32.8800552","0.5","-114.204381"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.963333","32.8797913","0.5","-114.202377"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.803253","32.8795335","0.5","-114.208829"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.998901","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.078262","32.8800512","0.5","-114.204402"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.923218","32.8797838","0.5","-114.202397"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.828598","32.8795426","0.5","-114.20881"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.007401","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.087753","32.8800477","0.5","-114.204424"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.907272","32.8797769","0.5","-114.202417"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.828445","32.8795516","0.5","-114.20879"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.017273","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.053329","32.8800445","0.5","-114.204446"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.895065","32.8797704","0.5","-114.202434"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.816345","32.87956","0.5","-114.208768"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.024551","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.053894","32.8800417","0.5","-114.204468"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.879944","32.8797628","0.5","-114.202453"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.79808","32.8795677","0.5","-114.20875"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.032974","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.039215","32.880039","0.5","-114.204488"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.859756","32.8797542","0.5","-114.202474"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.792221","32.8795756","0.5","-114.208731"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.041946","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.059433","32.8800359","0.5","-114.204508"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.854904","32.8797458","0.5","-114.202493"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.774582","32.8795826","0.5","-114.20871"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.052826","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.070053","32.8800328","0.5","-114.204529"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.81134","32.8797377","0.5","-114.202511"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.73909","32.8795892","0.5","-114.20869"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.063797","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.062561","32.8800297","0.5","-114.204548"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.771683","32.8797281","0.5","-114.20253"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.746063","32.8795965","0.5","-114.20867"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.069809","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.049377","32.880026","0.5","-114.204569"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.745575","32.8797189","0.5","-114.202549"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.678452","32.8796028","0.5","-114.208648"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.074463","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.026825","32.880022","0.5","-114.204588"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.743393","32.8797096","0.5","-114.202567"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.582748","32.8796094","0.5","-114.208628"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.080032","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.00502","32.8800176","0.5","-114.204606"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.73053","32.8797001","0.5","-114.202585"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.536545","32.8796168","0.5","-114.208611"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.086533","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.931244","32.880012","0.5","-114.204627"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.708557","32.8796905","0.5","-114.202602"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.564651","32.8796236","0.5","-114.208592"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.095856","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.891708","32.8800055","0.5","-114.204649"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.68988","32.8796804","0.5","-114.202621"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.658127","32.8796301","0.5","-114.208573"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.100052","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.847183","32.8799986","0.5","-114.204671"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.673019","32.8796709","0.5","-114.202638"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.765549","32.879637","0.5","-114.208551"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.108505","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.718796","32.8799926","0.5","-114.20469"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.631989","32.8796609","0.5","-114.202657"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.823975","32.8796424","0.5","-114.20853"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.11293","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.658859","32.8799853","0.5","-114.204709"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.599213","32.8796507","0.5","-114.202674"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.878647","32.8796477","0.5","-114.208509"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.118118","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.573273","32.8799764","0.5","-114.204724"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.575394","32.8796407","0.5","-114.202691"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.823029","32.8796479","0.5","-114.208509"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.126953","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.529251","32.8799675","0.5","-114.204744"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.528519","32.879631","0.5","-114.202708"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.896042","32.8796483","0.5","-114.208505"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.131088","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.517929","32.8799581","0.5","-114.204764"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.448883","32.8796219","0.5","-114.202725"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.845383","32.8796482","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.132675","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.522247","32.8799499","0.5","-114.204783"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.367905","32.8796138","0.5","-114.202742"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.834717","32.8796482","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.13591","32.8792125","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.493469","32.8799414","0.5","-114.2048"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.274628","32.8796063","0.5","-114.202761"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.833847","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.139236","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.467392","32.8799326","0.5","-114.20482"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.106781","32.8795998","0.5","-114.202781"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.835159","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.145554","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.377457","32.8799245","0.5","-114.204841"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.914627","32.8795942","0.5","-114.202802"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.839569","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.148865","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.325668","32.8799161","0.5","-114.204861"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.755936","32.8795905","0.5","-114.202816"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.840973","32.879648","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.155502","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.301437","32.879909","0.5","-114.20488"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.792267","32.8795897","0.5","-114.202825"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.846573","32.879648","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.157059","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.207565","32.8799008","0.5","-114.204899"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.779144","32.8795866","0.5","-114.20285"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.84938","32.879648","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.158691","32.8792126","0.5","-114.209328"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.209808","32.8798924","0.5","-114.204918"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.855881","32.879648","0.5","-114.208507"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.716248","32.8795839","0.5","-114.202882"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.163391","32.8792127","0.5","-114.209328"
